raceId,driverId,startingPosition,racePosition,year,raceIdOrdered,yearStarted,RacingExperience,nationality,qualiResultPosition,q1Msec,q2Msec,q3Msec,maxPace,meanPace,driverExpYears,circuitId,constructorId,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
16,18,14,5,2009,819,2000,171,British,14.0,84297,82504,0,84297,83400.5,9,18,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,20,15,4,2009,819,2007,42,German,16.0,85009,0,0,85009,85009.0,2,18,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,17,3,2009,819,2007,51,British,18.0,85192,0,0,85192,85192.0,2,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,9,8,2,2009,819,2006,56,Polish,8.0,83072,81147,80631,83072,81616.66666666667,3,18,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,17,2,1,2009,819,2002,139,Australian,2.0,84722,80803,79668,84722,81731.0,7,18,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,21,19,11,2009,819,1996,230,Italian,20.0,100703,0,0,100703,100703.0,13,18,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,67,6,7,2009,819,2009,16,Swiss,6.0,84591,80701,80250,84591,81847.33333333333,0,18,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,153,14,20,2009,820,2009,8,Spanish,15.0,101503,101689,0,101689,101596.0,0,24,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1,1,19,2009,820,2007,52,British,1.0,99873,99695,100948,100948,100172.0,2,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,20,2,1,2009,820,2007,43,German,2.0,100666,99984,101615,101615,100755.0,2,24,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,154,19,18,2009,820,2009,7,French,19.0,101950,0,0,101950,101950.0,0,24,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,16,17,17,2009,820,2007,52,German,18.0,101836,0,0,101836,101836.0,2,24,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,21,20,16,2009,820,1996,231,Italian,20.0,102184,0,0,102184,102184.0,13,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,24,16,15,2009,820,2005,44,Italian,17.0,101701,0,0,101701,101701.0,4,24,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,6,13,13,2009,820,2007,36,Japanese,14.0,101096,101148,0,101148,101122.0,2,24,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,8,11,12,2009,820,2001,157,Finnish,11.0,101100,100726,0,101100,100913.0,8,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,5,18,11,2009,820,2007,52,Finnish,13.0,100808,100983,0,100983,100895.5,2,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,9,7,10,2009,820,2006,57,Polish,7.0,100520,100545,101992,101992,101019.0,3,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,4,15,14,2009,820,2001,140,Spanish,16.0,101667,0,0,101667,101667.0,8,24,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,67,10,8,2009,820,2009,17,Swiss,10.0,100908,100430,102713,102713,101350.33333333333,0,24,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,15,6,7,2009,820,1997,219,Italian,6.0,100517,100373,101897,101897,100929.0,12,24,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,155,12,6,2009,820,2009,2,Japanese,12.0,101035,100777,0,101035,100906.0,0,24,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2,8,5,2009,820,2000,168,German,8.0,100558,100635,102343,102343,101178.66666666667,9,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,22,4,4,2009,820,1993,288,Brazilian,4.0,100574,100421,101786,101786,100927.0,16,24,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,18,5,3,2009,820,2000,172,British,5.0,100378,100148,101892,101892,100806.0,9,24,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,3,2,2009,820,2002,140,Australian,3.0,100667,100272,101726,101726,100888.33333333333,7,24,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,3,9,9,2009,820,2006,70,German,9.0,100842,100661,102583,102583,101362.0,3,24,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,15,20,17,2010,821,1997,220,Italian,20.0,119852,0,0,119852,119852.0,13,3,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,37,14,18,2010,821,1999,73,Spanish,14.0,116428,116237,0,116428,116332.5,11,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,811,23,19,2010,821,2010,1,Brazilian,23.0,123204,0,0,123204,123204.0,0,3,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,10,19,20,2010,821,2004,38,German,19.0,119728,0,0,119728,119728.0,6,3,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,812,24,24,2010,821,2010,1,Indian,24.0,124904,0,0,124904,124904.0,0,3,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,155,16,22,2010,821,2009,3,Japanese,16.0,116541,116270,0,116541,116405.5,1,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,810,22,23,2010,821,2010,1,Brazilian,22.0,120587,0,0,120587,120587.0,0,3,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,67,15,16,2010,821,2009,18,Swiss,15.0,116189,116265,0,116265,116227.0,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,808,17,21,2010,821,2010,1,Russian,17.0,116167,116619,0,116619,116393.0,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,5,21,15,2010,821,2007,53,Finnish,21.0,120313,0,0,120313,120313.0,3,3,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,9,9,11,2010,821,2006,58,Polish,9.0,115511,114963,115885,115885,115453.0,4,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,153,18,13,2010,821,2009,9,Spanish,18.0,117071,0,0,117071,117071.0,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,4,3,1,2010,821,2001,141,Spanish,3.0,114612,114172,114608,114612,114464.0,9,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,807,13,14,2010,821,2010,1,German,13.0,116375,115857,0,116375,116116.0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,1,4,3,2010,821,2007,53,British,4.0,115341,114707,115217,115341,115088.33333333333,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,20,1,4,2010,821,2007,44,German,1.0,115029,113883,114101,115029,114337.66666666667,3,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,3,5,5,2010,821,2006,71,German,5.0,115463,114682,115241,115463,115128.66666666667,4,3,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,30,7,6,2010,821,1991,251,German,7.0,115593,115105,115524,115593,115407.33333333333,19,3,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,13,2,2,2010,821,2002,117,Brazilian,2.0,115313,114331,114242,115313,114628.66666666667,8,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,17,6,8,2010,821,2002,141,Australian,6.0,115298,114318,115284,115298,114966.66666666667,8,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,24,12,9,2010,821,2005,45,Italian,12.0,115628,115623,0,115628,115625.5,5,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,22,11,10,2010,821,1993,289,Brazilian,11.0,115969,115330,0,115969,115649.5,17,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,16,10,12,2010,821,2007,53,German,10.0,115213,114996,116309,116309,115506.0,3,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,18,8,7,2010,821,2000,173,British,8.0,115715,115168,115672,115715,115518.33333333333,10,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,10,23,15,2010,822,2004,39,German,21.0,89592,0,0,89592,89592.0,6,1,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,15,20,24,2010,822,1997,221,Italian,20.0,89111,0,0,89111,89111.0,13,1,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,807,15,22,2010,822,2010,2,German,15.0,85866,85748,0,85866,85807.0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,67,12,21,2010,822,2009,19,Swiss,12.0,86061,85638,0,86061,85849.5,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,811,21,20,2010,822,2010,2,Brazilian,23.0,90526,0,0,90526,90526.0,0,1,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,808,18,19,2010,822,2010,2,Russian,18.0,86471,0,0,86471,86471.0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,16,10,18,2010,822,2007,54,German,10.0,85504,85046,86036,86036,85528.66666666667,3,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,20,1,17,2010,822,2007,45,German,1.0,84774,84096,83919,84774,84263.0,3,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,810,24,16,2010,822,2010,2,Brazilian,22.0,90185,0,0,90185,90185.0,0,1,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,812,22,14,2010,822,2010,2,Indian,24.0,90613,0,0,90613,90613.0,0,1,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,155,16,23,2010,822,2009,4,Japanese,16.0,86251,85777,0,86251,86014.0,1,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,37,14,12,2010,822,1999,74,Spanish,14.0,86089,85747,0,86089,85918.0,11,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,9,9,2,2010,822,2006,59,Polish,9.0,85588,85122,85372,85588,85360.66666666667,4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,13,5,3,2010,822,2002,118,Brazilian,5.0,85548,85010,84837,85548,85131.66666666667,8,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,4,3,4,2010,822,2001,142,Spanish,3.0,85082,84335,84111,85082,84509.33333333333,9,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,18,4,1,2010,822,2000,174,British,4.0,84897,84531,84675,84897,84701.0,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,3,6,5,2010,822,2006,72,German,6.0,84788,84788,84884,84884,84820.0,4,1,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,5,19,13,2010,822,2007,54,Finnish,19.0,88797,0,0,88797,88797.0,3,1,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,24,13,7,2010,822,2005,46,Italian,13.0,86170,85743,0,86170,85956.5,5,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,22,8,8,2010,822,1993,290,Brazilian,8.0,85702,85085,85217,85702,85334.66666666667,17,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,17,2,9,2010,822,2002,142,Australian,2.0,85286,84276,84035,85286,84532.33333333333,8,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,30,7,10,2010,822,1991,252,German,7.0,85351,84871,84927,85351,85049.66666666667,19,1,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,153,17,11,2010,822,2009,10,Spanish,17.0,86095,86089,0,86095,86092.0,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,1,11,6,2010,822,2007,54,British,11.0,85046,85184,0,85184,85115.0,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,811,23,16,2010,823,2010,3,Brazilian,23.0,117269,0,0,117269,117269.0,0,2,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,37,12,24,2010,823,1999,75,Spanish,12.0,107153,108771,0,108771,107962.0,11,2,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,10,16,23,2010,823,2004,40,German,16.0,112398,112520,0,112520,112459.0,6,2,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,155,9,22,2010,823,2009,5,Japanese,9.0,108467,107792,111767,111767,109342.0,1,2,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,30,8,21,2010,823,1991,253,German,8.0,112239,108400,111717,112239,110785.33333333333,19,2,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,24,10,20,2010,823,2005,47,Italian,10.0,109922,108238,112254,112254,110138.0,5,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,808,11,19,2010,823,2010,3,Russian,11.0,107952,108760,0,108760,108356.0,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,5,15,18,2010,823,2007,55,Finnish,15.0,112875,112270,0,112875,112572.5,3,2,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,15,18,17,2010,823,1997,222,Italian,18.0,112884,0,0,112884,112884.0,13,2,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,812,22,15,2010,823,2010,3,Indian,22.0,116299,0,0,116299,116299.0,0,2,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,810,24,14,2010,823,2010,3,Brazilian,24.0,119977,0,0,119977,119977.0,0,2,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,4,19,13,2010,823,2001,143,Spanish,19.0,113044,0,0,113044,113044.0,9,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,20,3,1,2010,823,2007,46,German,3.0,107632,106828,110789,110789,108416.33333333333,3,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,3,2,3,2010,823,2006,73,German,2.0,112560,107417,110673,112560,110216.66666666667,4,2,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,9,6,4,2010,823,2006,60,Polish,6.0,106283,106951,111051,111051,108095.0,4,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,16,4,5,2010,823,2007,55,German,4.0,109479,107085,110914,110914,109159.33333333333,3,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,1,20,6,2010,823,2007,55,British,20.0,113050,0,0,113050,113050.0,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,17,1,2,2010,823,2002,143,Australian,1.0,111886,108210,109327,111886,109807.66666666667,8,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,18,17,8,2010,823,2000,175,British,17.0,112211,0,0,112211,112211.0,10,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,153,14,9,2010,823,2009,11,Spanish,14.0,108655,109464,0,109464,109059.5,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,807,5,10,2010,823,2010,3,German,5.0,109664,107346,111001,111001,109337.0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,67,13,11,2010,823,2009,20,Swiss,13.0,108945,109207,0,109207,109076.0,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,22,7,12,2010,823,1993,291,Brazilian,7.0,110301,108371,111511,111511,110061.0,17,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,13,21,7,2010,823,2002,119,Brazilian,21.0,113283,0,0,113283,113283.0,8,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,811,23,16,2010,824,2010,4,Brazilian,23.0,100469,0,0,100469,100469.0,0,17,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,10,19,24,2010,824,2004,41,German,19.0,99278,0,0,99278,99278.0,6,17,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,24,18,23,2010,824,2005,48,Italian,18.0,97161,0,0,97161,97161.0,5,17,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,155,15,22,2010,824,2009,6,Japanese,15.0,97044,96422,0,97044,96733.0,1,17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,67,13,21,2010,824,2009,21,Swiss,13.0,96793,96149,0,96793,96471.0,1,17,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,37,17,20,2010,824,1999,76,Spanish,17.0,97050,97020,0,97050,97035.0,11,17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,810,22,19,2010,824,2010,4,Brazilian,22.0,99783,0,0,99783,99783.0,0,17,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,15,20,18,2010,824,1997,223,Italian,20.0,99399,0,0,99399,99399.0,13,17,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,812,24,17,2010,824,2010,4,Indian,24.0,100578,0,0,100578,100578.0,0,17,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,807,16,15,2010,824,2010,4,German,16.0,97049,96647,0,97049,96848.0,0,17,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,1,6,2,2010,824,2007,56,British,6.0,95641,94928,95034,95641,95201.0,3,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,153,12,13,2010,824,2009,12,Spanish,12.0,96618,96047,0,96618,96332.5,1,17,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,5,21,14,2010,824,2007,56,Finnish,21.0,99520,0,0,99520,99520.0,3,17,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,3,4,3,2010,824,2006,74,German,4.0,95952,95134,94923,95952,95336.33333333333,4,17,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,4,3,4,2010,824,2001,144,Spanish,3.0,95987,95235,94913,95987,95378.33333333333,9,17,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,9,8,5,2010,824,2006,61,Polish,8.0,96348,95550,95364,96348,95754.0,4,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,20,1,6,2010,824,2007,47,German,1.0,96317,95280,94558,96317,95385.0,3,17,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,18,5,1,2010,824,2000,176,British,5.0,96122,95443,94979,96122,95514.66666666667,10,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,17,2,8,2010,824,2002,144,Australian,2.0,95978,95100,94808,95978,95295.33333333333,8,17,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,13,7,9,2010,824,2002,120,Brazilian,7.0,96076,95290,95180,96076,95515.33333333333,8,17,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,30,9,10,2010,824,1991,254,German,9.0,96484,95715,95646,96484,95948.33333333333,19,17,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,16,10,11,2010,824,2007,56,German,10.0,96671,95665,95963,96671,96099.66666666667,3,17,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,22,11,12,2010,824,1993,292,Brazilian,11.0,96664,95748,0,96664,96206.0,17,17,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,808,14,7,2010,824,2010,4,Russian,14.0,97031,96311,0,97031,96671.0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,807,13,16,2010,825,2010,5,German,13.0,82857,82131,0,82857,82494.0,0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,5,20,24,2010,825,2007,57,Finnish,20.0,84748,0,0,84748,84748.0,3,4,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,811,21,23,2010,825,2010,5,Brazilian,24.0,87122,0,0,87122,87122.0,0,4,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,37,12,22,2010,825,1999,77,Spanish,12.0,82211,82026,0,82211,82118.5,11,4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,812,24,21,2010,825,2010,5,Indian,23.0,86750,0,0,86750,86750.0,0,4,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,67,14,20,2010,825,2009,22,Swiss,15.0,82699,82191,0,82699,82445.0,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,810,23,19,2010,825,2010,5,Brazilian,22.0,85556,0,0,85556,85556.0,0,4,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,10,22,18,2010,825,2004,42,German,21.0,85475,0,0,85475,85475.0,6,4,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,15,18,17,2010,825,1997,224,Italian,19.0,84674,0,0,84674,84674.0,13,4,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,24,16,15,2010,825,2005,49,Italian,17.0,83084,82854,0,83084,82969.0,5,4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,1,3,14,2010,825,2007,57,British,3.0,81723,81415,80829,81723,81322.33333333333,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,3,8,13,2010,825,2006,75,German,8.0,82419,81867,81408,82419,81898.0,4,4,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,17,1,1,2010,825,2002,145,Australian,1.0,81412,80655,79995,81412,80687.33333333333,8,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,20,2,3,2010,825,2007,48,German,2.0,81680,80772,80101,81680,80851.0,3,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,30,6,4,2010,825,1991,255,German,6.0,82528,81557,81294,82528,81793.0,19,4,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,18,5,5,2010,825,2000,177,British,5.0,81915,81168,80991,81915,81358.0,10,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,13,9,6,2010,825,2002,121,Brazilian,9.0,82564,81841,81585,82564,81996.66666666667,8,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,4,4,2,2010,825,2001,145,Spanish,4.0,81957,81549,80937,81957,81481.0,9,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,9,7,8,2010,825,2006,62,Polish,7.0,82488,81599,81353,82488,81813.33333333333,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,22,17,9,2010,825,1993,293,Brazilian,18.0,83125,0,0,83125,83125.0,17,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,153,15,10,2010,825,2009,13,Spanish,16.0,82593,82207,0,82593,82400.0,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,808,19,11,2010,825,2010,5,Russian,14.0,82976,82139,0,82976,82557.5,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,155,10,12,2010,825,2009,7,Japanese,10.0,82577,81725,81984,82577,82095.33333333333,1,4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,16,11,7,2010,825,2007,57,German,11.0,82628,81985,0,82628,82306.5,3,4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,5,18,16,2010,826,2007,58,Finnish,18.0,77094,0,0,77094,77094.0,3,6,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,807,11,24,2010,826,2010,6,German,11.0,76030,75317,0,76030,75673.5,0,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,18,8,23,2010,826,2000,178,British,8.0,75623,75150,74637,75623,75136.66666666667,10,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,37,15,22,2010,826,1999,78,Spanish,15.0,75908,75692,0,75908,75800.0,11,6,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,10,20,21,2010,826,2004,43,German,20.0,77377,0,0,77377,77377.0,6,6,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,810,21,20,2010,826,2010,6,Brazilian,21.0,77864,0,0,77864,77864.0,0,6,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,155,16,19,2010,826,2009,8,Japanese,16.0,76175,75992,0,76175,76083.5,1,6,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,22,9,18,2010,826,1993,294,Brazilian,9.0,75590,75083,74901,75590,75191.33333333333,17,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,811,22,17,2010,826,2010,6,Brazilian,22.0,78509,0,0,78509,78509.0,0,6,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,15,19,15,2010,826,1997,225,Italian,19.0,77134,0,0,77134,77134.0,13,6,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,812,23,14,2010,826,2010,6,Indian,23.0,79559,0,0,79559,79559.0,0,6,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,808,14,13,2010,826,2010,6,Russian,14.0,75482,75576,0,75576,75529.0,0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,17,1,1,2010,826,2002,146,Australian,1.0,75035,74462,73826,75035,74441.0,8,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,9,2,3,2010,826,2006,63,Polish,2.0,75045,74549,74120,75045,74571.33333333333,4,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,13,4,4,2010,826,2002,122,Brazilian,4.0,74757,74405,74283,74757,74481.66666666667,8,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,1,5,5,2010,826,2007,58,British,5.0,75676,74527,74432,75676,74878.33333333333,3,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,20,3,2,2010,826,2007,49,German,3.0,75110,74568,74227,75110,74635.0,3,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,16,12,8,2010,826,2007,58,German,12.0,75445,75318,0,75445,75381.5,3,6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,24,10,9,2010,826,2005,50,Italian,10.0,75397,75061,75170,75397,75209.33333333333,5,6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,67,13,10,2010,826,2009,23,Swiss,13.0,75961,75413,0,75961,75687.0,1,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,153,17,11,2010,826,2009,14,Spanish,17.0,76021,76176,0,76176,76098.5,1,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,30,7,12,2010,826,1991,256,German,7.0,75649,74691,74590,75649,74976.66666666667,19,6,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,3,6,7,2010,826,2006,76,German,6.0,75188,74375,74544,75188,74702.33333333333,4,6,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,67,14,16,2010,827,2009,24,Swiss,14.0,88534,88273,0,88534,88403.5,1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,15,19,24,2010,827,1997,226,Italian,19.0,90237,0,0,90237,90237.0,13,5,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,5,20,23,2010,827,2007,59,Finnish,20.0,90519,0,0,90519,90519.0,3,5,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,20,3,22,2010,827,2007,50,German,3.0,87067,86729,86760,87067,86852.0,3,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,811,22,21,2010,827,2010,7,Brazilian,22.0,91266,0,0,91266,91266.0,0,5,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,812,24,20,2010,827,2010,7,Indian,24.0,92060,0,0,92060,92060.0,0,5,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,810,23,19,2010,827,2010,7,Brazilian,23.0,91989,0,0,91989,91989.0,0,5,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,10,21,18,2010,827,2004,44,German,21.0,90744,0,0,90744,90744.0,6,5,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,807,17,17,2010,827,2010,7,German,17.0,88227,88841,0,88841,88534.0,0,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,808,9,15,2010,827,2010,7,Russian,9.0,87620,87387,87430,87620,87479.0,0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
